id,name,examine,cost,is_members,tradeable,ge_tradeable,stacking_behaviour,team,weight,category,shift_click_drop_index,noted_id,noted_template,placeholder_id,placeholder_template,bought_id,bought_template,inv_model,wearpos_1,wearpos_2,wearpos_3,male_model_0,male_model_1,male_model_2,male_head_model,male_head_model_2,male_offset,female_model_0,female_model_1,female_model_2,female_head_model,female_head_model_2,female_offset,zoom2d,xan2d,yan2d,zan2d,offset_x2d,offset_y2d,resize_x,resize_y,resize_z,ambient,contrast,recolors,retextures,ground_op1,ground_op2,ground_op3,ground_op4,ground_op5,inv_op1,inv_op2,inv_op3,inv_op4,inv_op5,stack_ids,stack_counts,params,record_bytes,decoded_bytes,stop_opcode
9058,Purple goblin mail,Some purple armour designed to fit goblins.,40,false,false,false,0,0,3628,528,-2,-1,-1,16426,-1,-1,-1,24514,4,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1244,611,0,0,-1,0,128,128,128,0,0,6798>50727 6550>49583,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,111,111,-1
9059,Pink goblin mail,Some pink armour designed to fit goblins.,40,false,false,false,0,0,3628,528,-2,-1,-1,16427,-1,-1,-1,24514,4,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1244,611,0,0,-1,0,128,128,128,0,0,6798>62920 6550>61904,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,107,107,-1
9060,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2705,-1,-1,-1,16451,-1,-1,-1,-1,0,16451,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,78>916,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,19,19,-1
9061,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2705,-1,-1,-1,16451,-1,-1,-1,-1,0,16451,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,78>43932,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,19,19,-1
9062,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2705,-1,-1,-1,16452,-1,-1,-1,-1,0,16452,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,82>43932,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,19,19,-1
9063,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2705,-1,-1,-1,16452,-1,-1,-1,-1,0,16452,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,82>11183,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,19,19,-1
9064,Emerald lantern,A mystical lantern.,20,true,false,false,0,0,1360,0,-2,-1,-1,18792,-1,-1,-1,5742,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1190,28,120,0,0,0,128,128,128,0,0,41193>17866,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,70,70,-1
9065,Emerald lantern,A mystical lantern casting a green beam.,20,true,false,false,0,0,1360,0,-2,-1,-1,18793,-1,-1,-1,5741,5,-1,-1,16488,-1,-1,-1,-1,0,16488,-1,-1,-1,-1,6,1190,28,120,0,0,0,128,128,128,0,0,8146>17853,,,,,,,,,Extinguish,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,113,113,-1
9066,Emerald lens,A roughly circular disc of glass.,10,true,false,false,0,0,28,0,-2,-1,-1,18794,-1,-1,-1,5740,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,610,436,568,0,-3,3,128,128,128,0,0,41193>17866,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,87,87,-1
9067,Dream log,A log of my thoughts...,4,true,false,false,0,0,1360,0,-2,-1,-1,16685,-1,-1,-1,16820,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1568,166,69,0,0,0,128,128,128,5,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,59=1,74,74,-1
9068,Moonclan helm,Mystical headgear.,1000,true,false,false,0,0,907,2,-2,-1,-1,16690,-1,-1,-1,16720,0,-1,-1,16477,-1,-1,16465,-1,0,16500,-1,-1,16465,-1,0,465,226,104,0,2,-39,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-5;9=-5;3=3;5=3;6=3;7=3;8=3,150,150,-1
9069,Moonclan hat,A mystical hat.,1000,true,false,false,0,0,907,2,-2,-1,-1,16691,-1,-1,-1,16723,0,8,-1,16478,-1,-1,16466,53,0,12140,-1,-1,16466,114,0,854,101,126,0,0,-5,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-5;9=-5;3=3;5=3;6=3;7=3;8=3,151,151,-1
9070,Moonclan armour,Provides good protection.,1000,true,false,false,0,0,4535,7,-2,-1,-1,16692,-1,-1,-1,16731,4,6,-1,16485,16472,-1,-1,-1,0,16506,16493,-1,-1,-1,0,668,525,2033,0,0,-1,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-10;9=-10;3=5;5=5;6=5;7=5;8=5,158,158,-1
9071,Moonclan skirt,This should protect my legs.,1000,true,false,false,0,0,3628,8,-2,-1,-1,16693,-1,-1,-1,16729,7,-1,-1,16481,-1,-1,-1,-1,0,12143,-1,-1,-1,-1,0,1192,387,3,0,0,-27,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-7;9=-7;3=5;5=5;6=5;7=5;8=5,152,152,-1
9072,Moonclan gloves,These should keep my hands safe.,900,true,false,false,0,0,907,16,-2,-1,-1,16694,-1,-1,-1,16722,9,-1,-1,16476,-1,-1,-1,-1,0,16498,-1,-1,-1,-1,0,856,535,9,0,0,1,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-5;9=-5;3=2;5=2;6=2;7=2;8=2,157,157,-1
9073,Moonclan boots,Groovy foot protection.,900,true,false,false,0,0,907,17,-2,-1,-1,16695,-1,-1,-1,16728,10,-1,-1,16473,-1,-1,-1,-1,0,16496,-1,-1,-1,-1,0,682,195,63,0,0,-19,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-5;9=-5;3=2;5=2;6=2;7=2;8=2,147,147,-1
9074,Moonclan cape,A mystical cape.,200,true,false,false,0,0,453,0,-2,-1,-1,16696,-1,-1,-1,16721,1,-1,-1,12086,-1,-1,-1,-1,0,16508,-1,-1,-1,-1,0,2023,636,0,83,-3,0,128,128,128,0,0,7700>1950 11200>2749,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,3=2;5=0;6=1;7=1;9=-2;4=-2;8=2,146,146,-1
9075,Astral rune,Used for Lunar spells.,50,true,true,true,1,0,2,149,-2,-1,-1,16687,-1,-1,-1,16742,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,740,528,1012,0,0,1,128,128,128,30,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,72,72,-1
9076,Lunar ore,This needs refining.,3,true,false,false,0,0,2267,91,-2,-1,-1,16688,-1,-1,-1,2748,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1400,368,1576,0,1,15,128,128,128,0,0,5541>61 7062>26673,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,87,87,-1
9077,Lunar bar,It's a bar of magic metal.,8,true,false,false,0,0,1814,0,-2,-1,-1,16689,-1,-1,-1,2408,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,820,196,1180,0,1,-8,128,128,128,0,0,7062>21551,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,86,86,-1
9078,Moonclan manual,A book of Moonclan history,1,true,false,false,0,0,510,0,-2,-1,-1,16686,-1,-1,-1,2543,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,830,244,116,0,1,-21,128,128,128,0,0,5018>10444 10351>10465 11177>563 61>563,,,,,,,Read,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,96,96,-1
9079,Suqah tooth,"The tooth, the whole tooth, and nothing but the tooth.",20,true,false,false,0,0,10,0,-2,-1,-1,16697,-1,-1,-1,16734,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,304,415,0,1,15,128,128,128,0,0,10353>10584,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,107,107,-1
9080,Suqah hide,An untanned piece of Suqah hide.,60,true,false,false,0,0,3175,0,-2,-1,-1,16698,-1,-1,-1,16733,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1584,528,1189,0,0,1,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,75,75,-1
9081,Suqah leather,A piece of Suqah hide that has been expertly tanned into leather.,60,true,false,false,0,0,3175,0,-2,-1,-1,16699,-1,-1,-1,16733,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1584,528,1189,0,0,1,128,128,128,0,0,10283>10262 10287>10262 10279>10262 10270>10262,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,129,129,-1
9082,Ground tooth,A ground Suqah tooth.,20,true,false,false,0,0,7,0,-2,-1,-1,16700,-1,-1,-1,2742,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1210,264,1892,0,-6,0,128,128,128,0,0,82>7741,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,72,72,-1
9083,Seal of passage,A seal of passage issued by Brundt the Chieftain of the Fremennik.,1,true,false,false,0,0,4535,0,-2,-1,-1,16701,-1,-1,-1,16587,2,-1,-1,16486,-1,-1,-1,-1,0,16486,-1,-1,-1,-1,6,465,332,0,0,1,-1,128,128,128,0,0,,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,134,134,-1
9084,Lunar staff,A Moonclan staff.,1,true,false,false,0,0,2267,1,-2,-1,-1,16711,-1,-1,-1,16724,3,-1,-1,16489,-1,-1,-1,-1,0,39590,-1,-1,-1,-1,0,1488,304,1425,55,-3,0,128,128,128,0,0,,,,,,,,,Wield,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,10=15;11=3;14=5;13=0;0=3;1=2;2=16;4=0;3=13;5=2;6=3;7=2;9=1;8=13;2713=414;2714=414;2716=414;2636=415;2667=813;2668=1210;2669=1209;2672=1206;2673=1205;2674=1207;2675=1208,290,290,-1
9085,Empty vial,A vessel for holding liquid.,1,true,false,false,0,0,500,0,-2,-1,-1,16712,-1,-1,-1,16726,-1,-1,-1,16490,-1,-1,-1,-1,0,16490,-1,-1,-1,-1,6,1232,129,174,0,-2,-2,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,86,86,-1
9086,Vial of water,A vessel containing water.,1,true,false,false,0,0,500,0,-2,-1,-1,16713,-1,-1,-1,16726,-1,-1,-1,16490,-1,-1,-1,-1,0,16490,-1,-1,-1,-1,6,1232,129,174,0,-2,-2,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,87,87,-1
9087,Waking sleep vial,A vessel for dreaming while awake!,1,true,false,false,0,0,500,0,-2,-1,-1,16714,-1,-1,-1,16732,-1,-1,-1,16490,-1,-1,-1,-1,0,16490,-1,-1,-1,-1,6,1232,129,174,0,-2,-2,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,99,99,-1
9088,Guam vial,A vessel with water and Guam inside.,1,true,false,false,0,0,500,0,-2,-1,-1,16715,-1,-1,-1,16732,-1,-1,-1,16490,-1,-1,-1,-1,0,16490,-1,-1,-1,-1,6,1232,129,174,0,-2,-2,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,93,93,-1
9089,Marr vial,A vessel with water and Marrentill inside.,1,true,false,false,0,0,500,0,-2,-1,-1,16716,-1,-1,-1,16732,-1,-1,-1,16490,-1,-1,-1,-1,0,16490,-1,-1,-1,-1,6,1232,129,174,0,-2,-2,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,99,99,-1
9090,Guam-marr vial,"A vessel with water, Guam and Marrentill inside.",1,true,false,false,0,0,500,0,-2,-1,-1,16717,-1,-1,-1,16732,-1,-1,-1,16490,-1,-1,-1,-1,0,16490,-1,-1,-1,-1,6,1232,129,174,0,-2,-2,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,110,110,-1
9091,Lunar staff - pt1,A staff enchanted by air.,15,true,false,false,0,0,1814,26,-2,-1,-1,16718,-1,-1,-1,35763,3,-1,-1,30556,-1,-1,-1,-1,0,31195,-1,-1,-1,-1,0,1979,377,1481,0,0,16,128,128,128,0,0,,,,,,,,,Wield,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,10=10;11=0;14=4;13=0;0=-1;1=-1;2=10;4=0;3=10;5=2;6=3;7=1;9=0;8=10;2713=414;2714=414;2716=414;2636=415;2667=813;2668=1210;2669=1209;2672=1206;2673=1205;2674=1207;2675=1208,306,306,-1
9092,Lunar staff - pt2,A staff enchanted by air and fire.,15,true,false,false,0,0,1814,26,-2,-1,-1,16719,-1,-1,-1,35763,3,-1,-1,30556,-1,-1,-1,-1,0,31195,-1,-1,-1,-1,0,1979,377,1481,0,0,16,128,128,128,0,0,,,,,,,,,Wield,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,10=10;11=0;14=4;13=0;0=-1;1=-1;2=10;4=0;3=10;5=2;6=3;7=1;9=0;8=10;2713=414;2714=414;2716=414;2636=415;2667=813;2668=1210;2669=1209;2672=1206;2673=1205;2674=1207;2675=1208,315,315,-1
9093,Lunar staff - pt3,"A staff enchanted by air, fire and water.",15,true,false,false,0,0,1814,26,-2,-1,-1,16720,-1,-1,-1,35763,3,-1,-1,30556,-1,-1,-1,-1,0,31195,-1,-1,-1,-1,0,1979,377,1481,0,0,16,128,128,128,0,0,,,,,,,,,Wield,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,10=10;11=0;14=4;13=0;0=-1;1=-1;2=10;4=0;3=10;5=2;6=3;7=1;9=0;8=10;2713=414;2714=414;2716=414;2636=415;2667=813;2668=1210;2669=1209;2672=1206;2673=1205;2674=1207;2675=1208,322,322,-1
9094,Kindling,Small bits of wood from the first magic tree!,1,true,false,false,0,0,500,0,-2,-1,-1,16721,-1,-1,-1,16725,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1488,579,0,0,-4,9,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,81,81,-1
9095,Soaked kindling,Magic wood soaked with a potion of waking sleep. Groovy.,1,true,false,false,0,0,500,0,-2,-1,-1,16722,-1,-1,-1,16725,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1488,579,0,0,-4,9,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,99,99,-1
9096,Lunar helm,A mystical helmet.,100,true,false,false,0,0,907,2,-2,-1,-1,16702,-1,-1,-1,16717,0,8,11,16480,-1,-1,16468,-1,0,16455,-1,-1,16468,-1,0,854,101,126,0,0,-5,128,128,128,0,0,6573>40210 36007>16652 33300>20 410>61714,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-2;3=3;5=8;6=7;7=10;8=2,167,167,-1
9097,Lunar torso,Provides good protection.,100,true,false,false,0,0,4535,7,-2,-1,-1,16703,-1,-1,-1,16719,4,6,-1,16484,16471,-1,-1,-1,0,16505,16492,-1,-1,-1,0,1308,498,0,0,0,-1,128,128,128,0,0,6573>40210 36007>16652 33300>20 410>61714,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-10;3=10;5=34;6=22;7=40;8=12,170,170,-1
9098,Lunar legs,These should protect my legs.,100,true,false,false,0,0,3628,8,-2,-1,-1,16704,-1,-1,-1,16718,7,-1,-1,16482,-1,-1,-1,-1,0,16502,-1,-1,-1,-1,0,1704,387,3,0,-1,12,128,128,128,0,0,6573>40210 36007>16652 33300>20 410>61714,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-7;3=7;5=20;6=19;7=23;8=9,171,171,-1
9099,Lunar gloves,These should keep my hands safe.,100,true,false,false,0,0,907,16,-2,-1,-1,16705,-1,-1,-1,16713,9,-1,-1,16475,-1,-1,-1,-1,0,16497,-1,-1,-1,-1,0,984,484,0,0,0,1,128,128,128,0,0,6573>40210 36007>16652 33300>20 410>61714,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-1;3=4;5=2;6=1;7=1;8=2,170,170,-1
9100,Lunar boots,Mystical foot protection.,100,true,false,false,0,0,907,17,-2,-1,-1,16706,-1,-1,-1,16715,10,-1,-1,16474,-1,-1,-1,-1,0,16495,-1,-1,-1,-1,0,810,207,0,0,0,-19,128,128,128,0,0,6573>40210 36007>16652 33300>20 410>61714,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,4=-1;3=2;5=1;6=2;7=2;8=2,162,162,-1
9101,Lunar cape,Oooo pretty!,2,true,false,false,0,0,453,27,-2,-1,-1,16707,-1,-1,-1,16714,1,-1,-1,16487,-1,-1,-1,-1,0,16507,-1,-1,-1,-1,0,2151,636,0,83,-3,0,128,128,128,0,0,7700>1950 11200>2749 33300>20 410>61714 6573>40210 36007>16652,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,10=0;11=0;14=0;13=0;0=0;1=0;2=0;4=0;3=0;5=0;6=1;7=1;9=2;8=0,223,223,-1
9102,Lunar amulet,Awesome.,30,true,false,false,0,0,10,0,-2,-1,-1,16708,-1,-1,-1,16716,2,-1,-1,16483,-1,-1,-1,-1,0,16504,-1,-1,-1,-1,0,784,231,147,0,7,-79,128,128,128,0,0,9152>36007 9152>36007 41>6573,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,3=1;8=1,113,113,-1
9103,A special tiara,I'll be the talk of the town with this... maybe.,30,true,false,false,0,0,10,0,-2,-1,-1,16709,-1,-1,-1,16730,-1,-1,-1,16479,-1,-1,16467,-1,0,16501,-1,-1,16467,-1,0,528,177,132,0,0,0,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,116,116,-1
9104,Lunar ring,A mysterious ring that can fill the wearer with magical power...,100,true,false,false,0,0,6,0,-2,-1,-1,16710,-1,-1,-1,16727,12,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,848,396,213,0,0,-9,128,128,128,0,0,9152>36007,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,3=2;8=2,148,148,-1
9105,Suqah monster,A slayer monster.,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16589,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,4304,87,144,0,0,-9,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,51,51,-1
9106,Astral tiara,A tiara infused with the properties of the heavens.,100,true,false,false,0,0,1000,1611,-2,-1,-1,19260,-1,-1,-1,7535,0,-1,-1,7491,-1,-1,7477,-1,0,7505,-1,-1,7477,-1,0,480,232,0,0,0,-25,128,128,128,0,0,43096>61532,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,124,124,-1
9107,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Bake Pie;602=Bake pies without a stove;336=2;605=1;603=1;604=65;596=14286958;597=543;598=593;599=1952;600=2002;365=9075;366=1;367=555;368=4;369=554;370=5;1189=88,178,178,-1
9108,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Cure Plant;602=Cures disease on farming patch;336=2;605=1;603=1;604=66;596=14286959;597=567;598=617;599=1968;600=2018;365=9075;366=1;367=557;368=8;1189=88,169,169,-1
9109,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=NPC Contact;602=Speak with various NPCs;336=2;605=1;603=1;604=67;596=14286961;597=568;598=618;599=1969;600=2019;365=9075;366=1;367=564;368=1;369=556;370=2;1189=88,179,179,-1
9110,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Cure Other;602=Cure poisoned players;336=2;605=0;603=1;604=68;596=14286962;597=559;598=609;599=1962;600=2012;365=9075;366=1;367=563;368=1;369=557;370=10;1189=88;2268=10,184,184,-1
9111,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Moonclan Teleport;602=Teleports you to Moonclan Island;336=2;605=2;603=1;604=69;596=14286964;597=544;598=594;599=1980;600=2030;365=563;366=1;367=9075;368=2;369=557;370=2;1189=88,194,194,-1
9112,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Tele Group Moonclan;602=Teleports players to Moonclan Island;336=2;605=2;603=1;604=70;596=14286965;597=569;598=619;599=1988;600=2038;365=563;366=1;367=9075;368=2;369=557;370=4;1189=88,200,200,-1
9113,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Cure Me;602=Cure Poison;336=2;605=0;603=1;1228=1;604=71;596=14286966;597=562;598=612;599=1964;600=2014;365=9075;366=2;367=564;368=2;369=563;370=1;1189=88,171,171,-1
9114,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Waterbirth Teleport;602=Teleports you to Waterbirth Island;336=2;605=2;603=1;604=72;596=14286968;597=545;598=595;599=1982;600=2032;365=563;366=1;367=9075;368=2;369=555;370=1;1189=88,198,198,-1
9115,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Tele Group Waterbirth;602=Teleports players to Waterbirth Island;336=2;605=2;603=1;604=73;596=14286969;597=570;598=620;599=1989;600=2039;365=563;366=1;367=9075;368=2;369=555;370=5;1189=88,204,204,-1
9116,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Cure Group;602=Cure poison on players;336=2;605=0;603=1;604=74;596=14286970;597=565;598=615;599=1965;600=2015;365=9075;366=2;367=564;368=2;369=563;370=2;1189=88,177,177,-1
9117,null,,1,false,false,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,16238,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,601=Barbarian Teleport;602=Teleports you to the Barbarian Outpost;336=2;605=2;603=1;604=75;596=14286972;597=547;598=597;599=1983;600=2033;365=563;366=2;367=9075;368=2;369=554;370=3;1189=88,201,201,-1
