id,name,combat_level,size,footprint_size,height,category,is_interactable,is_minimap_visible,is_pet,has_render_priority,render_priority,rotation_flag,low_priority_follower_ops,rotation_speed,width_scale,height_scale,ambient,contrast,stat_74,stat_75,stat_76,stat_77,stat_78,stat_79,varbit_id,varp_index,configs,op1,op2,op3,op4,op5,models,chathead_models,recolors,retextures,bas_type_id,anim_stand,anim_walk,anim_run,anim_idle_rot_left,anim_idle_rot_right,anim_rot180,anim_rot_left,anim_rot_right,anim_run_rot180,anim_run_rot_left,anim_run_rot_right,anim_crawl,anim_crawl_rot180,anim_crawl_rot_left,anim_crawl_rot_right,sound_idle,sound_crawl,sound_walk,sound_run,sound_radius,ambient_sound_volume,head_icons,params,record_bytes,decoded_bytes,stop_opcode
3482,Kikazaru,0,1,-1,-1,0,true,true,false,false,0,true,false,0,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,13878 13879 13880,13891 13889,,,744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,49,49,-1
3483,Iwazaru,0,1,-1,-1,0,true,true,false,false,0,true,false,0,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,13878 13879 13880,13891 13892,,,746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,48,48,-1
3484,Big Snake,84,2,-1,-1,0,true,true,false,true,1,true,false,32,65,65,10,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13910,,,,268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=620;14=6;5=0;6=0;7=0;9=0;8=0,104,104,-1
3485,Culinaromancer,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,12749 215 244 6131 13897 13330 12750 181,39347 39842 39312 39267,4550>101 43928>43171 4626>20 123>37 6798>123 107>45 4540>93,228>426,734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,97,97,-1
3486,Culinaromancer,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,12749 215 244 6131 13897 13330 12750 181 12756,39347 39842 39312 39267,4550>101 43928>43171 4626>20 123>37 6798>123 107>45 4540>93,,734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,93,93,-1
3487,Culinaromancer,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,12749 215 244 6131 13897 13330 12750 181 12755,39347 39842 39312 39267,4550>101 43928>43171 4626>20 123>37 6798>123 107>45 4540>93,228>426,734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,99,99,-1
3488,Culinaromancer,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,12749 215 244 6131 13897 13330 12750 181 12754,39347 39842 39312 39267,4550>101 43928>43171 4626>20 123>37 6798>123 107>45 4540>93,228>426,734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,99,99,-1
3489,Culinaromancer,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,12749 215 244 6131 13897 13330 12750 181 12753,39347 39842 39312 39267,4550>101 43928>43171 4626>20 123>37 6798>123 107>45 4540>93,228>426,734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,99,99,-1
3490,Culinaromancer,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,12749 215 244 6131 13897 13330 12765 12750 181,39842 39347 39312 39267,4550>101 43928>43171 4626>20 123>37 6798>123 107>45 4540>93,228>426,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,99,99,-1
3491,Culinaromancer,75,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,12749 215 244 6131 13897 13330 12765 12750 181,39347 39842 39312 39267,4550>101 43928>43171 4626>20 123>37 6798>123 107>45 4540>93,228>426,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=-10;6=-10;7=-10;8=-10;9=-10,153,153,-1
3492,Culinaromancer,0,1,-1,-1,0,true,true,false,false,0,true,false,15,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,12749 215 244 6131 13897 13330 12765 12750 181,39842 39267 39549 39347,4550>101 43928>43171 4626>20 123>37 6798>123 107>45 4540>93,228>426,736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,102,102,-1
3493,Agrith-Na-Na,182,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13693,,,,733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=100;6=100;7=100;9=100;8=100,83,83,-1
3494,Flambeed,199,5,-1,-1,0,true,true,false,false,0,true,false,32,90,90,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13905 13906 13907,,,,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=50;6=50;7=5;9=50;8=5,89,89,-1
3495,Karamel,200,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,50,250,1,1,1,1,1,1,-1,-1,,,Attack,,,,13337,,,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,643=550;14=3;0=50;1=50;2=50;4=134;5=150;6=150;7=150;9=150;8=150,129,129,-1
3496,Dessourt,121,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13694,,,,735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=3;641=500;6=150;5=10;7=150,79,79,-1
3497,Gelatinnoth Mother,130,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13442,,935>103,,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=150;6=150;7=150;8=50;9=50,95,95,-1
3498,Gelatinnoth Mother,130,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13442,,935>5056,,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=150;6=150;7=150;8=50;9=50,95,95,-1
3499,Gelatinnoth Mother,130,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13442,,935>41932,,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=150;6=150;7=150;8=50;9=50,95,95,-1
3500,Gelatinnoth Mother,130,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13442,,,,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=150;6=150;7=150;8=50;9=50,89,89,-1
3501,Gelatinnoth Mother,130,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13442,,935>18343,,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=150;6=150;7=150;8=50;9=50,95,95,-1
3502,Gelatinnoth Mother,130,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13442,,935>6550,,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=150;6=150;7=150;8=50;9=50,95,95,-1
3503,Overgrown hellcat,0,1,-1,-1,0,true,false,false,false,0,true,false,32,128,128,40,0,1,1,1,1,1,1,-1,-1,,Pick-up,,Talk-to,Interact-with,,34017,34058,,,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,89,89,-1
3504,Hellcat,0,1,-1,-1,0,true,false,false,false,0,true,false,32,128,128,15,0,1,1,1,1,1,1,-1,-1,,Pick-up,,Talk-to,Interact-with,,34025,34036,,,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,77,77,-1
3505,Hell-kitten,0,1,-1,-1,0,true,false,false,false,0,true,false,32,64,64,15,0,1,1,1,1,1,1,-1,-1,,Pick-up,,Talk-to,Interact-with,,34010,34048,,,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,87,87,-1
3506,Lazy hellcat,0,1,-1,-1,0,true,false,false,false,0,true,false,32,128,128,40,0,1,1,1,1,1,1,-1,-1,,Pick-up,,Talk-to,Interact-with,,34005,34051,,,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,84,84,-1
3507,Wily hellcat,0,1,-1,-1,0,true,false,false,false,0,true,false,32,128,128,15,0,1,1,1,1,1,1,-1,-1,,Pick-up,,Talk-to,Interact-with,,34029,34043,,,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,80,80,-1
3508,Leo,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,6848 11190 293 169 177 13938 275 185,39744 39212,6798>3243 25238>8472 8741>6573,,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,69,69,-1
3509,Bard Roberts,0,1,-1,-1,0,true,true,false,false,0,true,false,0,128,128,25,75,1,1,1,1,1,1,-1,-1,,Talk-to,,Listen-to,Hear-shanty,,64096,64095,,,1548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,81,81,-1
3510,,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1 3511,,,,,,,,,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,21,21,-1
3511,Wiskit,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,9452 246 310 326 163 10218 274 185,40019 39223,25238>10388 8741>7834 4550>5334 4540>5334,257>314,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,82,82,-1
3512,,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1,,,,,,,,,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,19,19,-1
3513,,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1,,,,,,,,,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,19,19,-1
3514,Vampyre Juvinate,0,1,-1,-1,0,true,true,false,false,0,true,false,32,143,140,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,22610,21848,4550>54352 4540>54344,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,64,64,-1
3515,Vampyre Juvinate,0,1,-1,-1,0,true,true,false,false,0,true,false,32,132,130,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,22613,22593,4550>8394 40241>40235 40229>40348 26698>26690 4540>8386,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,76,76,-1
3516,,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1,,,,,,,,,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,19,19,-1
3517,Gadderanks,0,1,-1,-1,0,true,true,false,false,0,true,false,32,144,144,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,6848 170 14048 14045 14051 248 176,39744 39275,4550>8394 8741>10343 4540>8386,202>258 257>254,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,90,90,-1
3518,Gadderanks,35,1,-1,-1,0,true,true,false,false,0,true,false,32,144,144,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,Attack,,,,6848 170 14048 14045 14051 248 176,39744 39275,4550>8394 8741>10343 4540>8386,202>258 257>254,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=10;6=10;7=10;9=10;8=10,143,143,-1
3519,Gadderanks,0,2,-1,-1,0,true,true,false,true,1,true,false,0,144,144,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,6848 170 14048 14045 14051 248 176,39744 39275,4550>8394 8741>10343 4540>8386,202>258 257>254,863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,96,96,-1
3520,Vampyre Juvinate,50,1,-1,-1,0,true,true,false,false,0,true,false,32,143,140,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22610,21848,4550>54352 4540>54344,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,62,62,-1
3521,Vampyre Juvinate,54,1,-1,-1,0,true,true,false,false,0,true,false,32,143,140,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22613,22593,4550>8394 40241>40235 40229>40348 26698>26690 4540>8386,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,74,74,-1
3522,Vampyre Juvinate,54,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,-25,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22610,21848,,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,48,48,-1
3523,Vampyre Juvinate,54,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,-25,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22613,22593,,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,48,48,-1
3524,Vampyre Juvinate,54,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,-25,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22610,21848,,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,48,48,-1
3525,Vampyre Juvinate,54,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,-25,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22613,22593,,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,48,48,-1
3526,Vampyre Juvinate,64,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22696 22694,22610,,,2136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,50,50,-1
3527,Held Vampyre Juvinate,54,1,-1,-1,0,true,true,false,false,0,true,false,0,143,140,-25,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22610,22610,4550>54352 4540>54344,,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,72,72,-1
3528,Vampyre Juvinate,0,1,-1,-1,0,true,true,false,false,0,true,false,32,143,140,-25,0,1,1,1,1,1,1,-1,-1,,,,,,,22610,21848,4550>54352 4540>54344,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,53,53,-1
3529,Vampyre Juvinate,0,1,-1,-1,0,true,true,false,false,0,true,false,32,132,130,-25,0,1,1,1,1,1,1,-1,-1,,,,,,,22610,21848,4550>54352 4540>54344,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,53,53,-1
3530,Mist,0,3,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,23167,,,,2141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,22,22,-1
3531,Vampyre Juvenile,45,1,-1,-1,0,true,true,false,false,0,true,false,32,142,142,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,21904,,,,2139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,48,48,-1
3532,Vampyre Juvenile,45,1,-1,-1,0,true,true,false,false,0,true,false,32,142,142,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,21908,,,,2139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,48,48,-1
3533,Vampyre Juvenile,45,1,-1,-1,0,true,true,false,false,0,true,false,32,142,142,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,21904,,,,2139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,48,48,-1
3534,Held Vampyre Juvenile,45,1,-1,-1,0,true,true,false,false,0,true,false,0,142,142,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,21904,,,,2143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,56,56,-1
3535,Ivan Strom,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,207 246 292 151 176 274 185 287 317 521 519,40023 39223,7952>43922 61>7062 25238>1686 43072>9133 11200>65480 8741>920,268>202,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0,144,144,-1
3536,Ivan Strom,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,207 246 292 151 176 274 185 287 317 521 3604,40023 39223,7952>43922 61>7062 25238>1686 43072>9133 11200>65480 8741>920,268>202,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0,144,144,-1
3537,Vampyre Juvinate,75,1,-1,-1,0,true,true,false,false,0,true,false,32,143,140,-25,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22610,21848,4550>54352 4540>54344,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,64,64,-1
3538,Vampyre Juvinate,50,1,-1,-1,0,true,true,false,false,0,true,false,32,143,140,-25,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,22610,21848,4550>8394 40241>40235 40237>40229 40229>40348 26698>26690 4540>8394,,2135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,80,80,-1
3539,Veliaf Hurtz,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,45346,49666,54397>26929 4626>41 4550>6695 6798>0 4540>6687,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,3=10;641=100;5=20;6=20;7=20;14=5,123,123,-1
3540,Elisabeta,0,1,-1,-1,0,true,true,false,false,0,true,false,32,117,122,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,393 5678 5675 443 8934,39116,4550>10450 6798>2714 5541>16656 6466>16545 4540>10444,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,79,79,-1
3541,Aurel,0,1,-1,-1,0,true,true,false,false,0,true,false,32,117,122,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,Trade,,,206 250 310 326 163 176 275 181,39947 38642,43072>4323 25238>10388 8741>8724 4550>10450 4540>10444,257>314,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,98,98,-1
3542,Sorin,0,1,-1,-1,0,true,true,false,false,0,true,false,32,117,122,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,9452 246 310 326 163 10218 274 185,40019 39223,25238>10388 8741>10394 4550>10450 4540>10444,257>314,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5;3=0;641=0;5=20;6=20;7=20;14=10,145,145,-1
3543,Luscion,0,1,-1,-1,0,true,true,false,false,0,true,false,32,125,120,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,210 250 8845 326 32593 10218 275 8919,40031 39260,25238>11148 4550>10450 6443>14494 4886>13592 4540>10444,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0;14=10,137,137,-1
3544,Sergiu,0,1,-1,-1,0,true,true,false,false,0,true,false,32,120,120,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,214 250 310 163 10218 275 9823,39629 38642,25238>10388 8741>12694 4550>10450 4540>10444,257>313,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0;14=10,142,142,-1
3545,Radu,0,1,-1,-1,0,true,true,false,false,0,true,false,32,117,122,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,217 253 310 33034 10218 271 33033,39589 39227,25238>16912 8741>14734 908>9635 4550>10450 4626>10450 4540>10444,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0;14=10,140,140,-1
3546,Grigore,0,1,-1,-1,0,true,true,false,false,0,true,false,32,117,113,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,6848 253 8845 32593 10218 254 33033,39975 39268,25238>19986 4626>10450 6798>15397 4550>10450 6443>12818 4540>10444,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0;14=10,141,141,-1
3547,Ileana,0,1,-1,-1,0,true,true,false,false,0,true,false,32,125,120,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,387 474 9359 10706 438 358,39024,25238>17566 8741>12942 4550>10450 4540>10444,202>277,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0;14=10,130,130,-1
3548,Valeria,0,1,-1,-1,0,true,true,false,false,0,true,false,32,120,120,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,382 8849 33036 10706 438 361,39077,25238>25886 8741>24850 61>10450 4550>10450 4540>10444,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0;14=10,131,131,-1
3549,Emilia,0,1,-1,-1,0,true,true,false,false,0,true,false,32,117,122,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,390 472 33036 10706 435,39149,25238>24850 8741>21665 61>10450 4550>10450 4540>10444,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=0;6=0;7=0;9=0;8=0;14=10,128,128,-1
3550,Florin,0,1,-1,-1,0,true,true,false,false,0,true,false,32,117,122,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,217 253 310 33034 10218 271 33033,39589 39227,25238>14868 8741>18960 908>16803 4550>10450 4626>10450 4540>10444,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=10,102,102,-1
3551,Catalina,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,29212 29194 29206 28611 29202 28670,29216,278>43026 154>43150 25104>10514 4434>5334 24856>10394 8483>5281 3404>5328,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,80,80,-1
3552,Ivan,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,29215 29196 29208 28611 29198 28676,29219,4434>5334 8596>5772 25104>5392 24856>5268 24865>5272 8483>5388 3404>5328,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,76,76,-1
3553,Victor,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,29213 29192 29205 28611 29199 29211,29220,4434>5334 8596>5289 25104>59540 24856>59544 24865>59548 8483>5281 3404>5328,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,78,78,-1
