raid,scale,wave,split_pillar,parent_pillar,nearest_to_spawn
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,30,SW,NW,NW
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,30,NW,NW,NW
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,30,NW,SE,SE
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,30,NE,SE,SE
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,30,SW,,SW
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,30,SW,,SW
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,31,SW,SE,SE
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,31,NE,SE,SE
1e1faa8a-a5e0-4971-bae6-f6ef95965d25,2,31,SW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,5,NE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,5,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,5,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,9,SW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,9,NW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,9,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,9,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,9,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,9,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,10,NE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,10,NW,SW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,12,NW,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,12,NE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,12,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,12,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,14,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,15,SW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,15,NW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,16,NE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,16,NW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,19,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,19,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,19,SW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,19,NE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,19,NW,NW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,19,NE,NW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,19,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,19,SW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,20,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,20,SW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,20,NE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,20,NE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,20,NE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,20,NE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,21,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,21,SW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,21,SW,NW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,21,SW,NW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,22,NW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,22,SW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,22,NE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,22,SE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,24,NE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,24,NW,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,24,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,24,NE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,25,SW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,25,SW,SW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,26,SW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,26,SW,SW,SE
1edc2892-d310-4f74-be19-8d748261758f,2,27,NE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,NE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,SW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,NE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,27,SE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,27,SW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,NW,SW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,27,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,NE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,27,SW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,28,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,28,NE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,29,SE,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,29,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,29,SE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,29,NE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,30,SW,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,30,SE,NE,NE
1edc2892-d310-4f74-be19-8d748261758f,2,31,NW,NW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,31,SE,NW,NW
1edc2892-d310-4f74-be19-8d748261758f,2,31,SE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,31,SW,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,31,SE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,31,SE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,31,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,31,NW,SW,SW
1edc2892-d310-4f74-be19-8d748261758f,2,31,NE,SE,SE
1edc2892-d310-4f74-be19-8d748261758f,2,31,NW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,5,SW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,5,SW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,5,SE,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,5,NW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,7,SE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,7,NE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,8,SW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,8,SE,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,9,NE,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,9,SW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,9,NE,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,9,SE,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,11,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,11,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,12,NW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,12,NW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,14,SE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,14,NE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,17,NW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,17,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,17,NW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,17,SE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,17,NE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,18,NE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,NW,NW,NW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SE,NW,NW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SW,SW,NW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,NW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,NW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,NE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,NW,NW,NW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SE,NW,NE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,NW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,20,SW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,21,NW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,21,NW,SW,NW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,21,NW,NE,NE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,21,NW,NE,NE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,21,NW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,22,SE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,22,SE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,23,NW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,23,SE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,24,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,24,NE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,24,NW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,24,SW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,25,NW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,25,SW,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,26,SE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,26,SW,SW,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,26,SE,,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,27,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,27,SE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,27,NW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,27,SE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,27,NW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,27,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,28,SW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,28,SW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,NE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,NE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,SE,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,SW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,SW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,SW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,SE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,NW,NE,NE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,29,NE,NE,NE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,31,SE,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,31,NW,SE,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,31,NE,,SE
0439ddfb-d933-4412-8733-8aafe18e19e6,3,31,NW,SW,SW
0439ddfb-d933-4412-8733-8aafe18e19e6,3,31,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,5,SE,,SW
047e7ac7-29df-44b2-9127-634f58377161,3,5,SW,,SW
047e7ac7-29df-44b2-9127-634f58377161,3,5,SW,,SW
047e7ac7-29df-44b2-9127-634f58377161,3,7,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,7,NE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,9,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,9,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,10,SE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,10,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,12,NE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,12,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,12,SE,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,12,SW,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,13,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,13,SE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,13,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,16,NE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,16,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,19,NW,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,19,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,19,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,19,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,19,NE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,19,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,19,NE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,19,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,19,SE,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,19,NW,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,19,SW,NW,NW
047e7ac7-29df-44b2-9127-634f58377161,3,19,NE,NW,NW
047e7ac7-29df-44b2-9127-634f58377161,3,19,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,19,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,19,SE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,20,SW,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,20,NW,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,20,SE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,20,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,21,NW,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,21,NW,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,22,NE,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,22,NE,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,22,NE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,22,NE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,23,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,23,NE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,24,SE,NW,NW
047e7ac7-29df-44b2-9127-634f58377161,3,24,NW,NW,NW
047e7ac7-29df-44b2-9127-634f58377161,3,24,SE,,SW
047e7ac7-29df-44b2-9127-634f58377161,3,25,SW,,SW
047e7ac7-29df-44b2-9127-634f58377161,3,25,SW,,SW
047e7ac7-29df-44b2-9127-634f58377161,3,25,SE,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,25,SE,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,27,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,27,SE,SW,SE
047e7ac7-29df-44b2-9127-634f58377161,3,27,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,27,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,27,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,27,NE,SW,NW
047e7ac7-29df-44b2-9127-634f58377161,3,27,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,27,SE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,28,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,28,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,28,SE,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,28,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,31,NW,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,31,SE,NE,NE
047e7ac7-29df-44b2-9127-634f58377161,3,31,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,31,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,31,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,31,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,31,NE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,31,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,31,SW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,31,SW,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,31,SE,SE,SE
047e7ac7-29df-44b2-9127-634f58377161,3,31,NW,SW,SW
047e7ac7-29df-44b2-9127-634f58377161,3,31,SE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,5,NW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,5,SW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,5,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,5,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,7,NE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,7,SE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,7,NW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,7,NW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,9,SE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,9,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,10,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,11,SE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,11,NE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,12,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,12,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,14,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,14,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,17,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,17,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,18,NE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,18,NW,SW,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,18,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,18,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,19,SE,NE,NE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,19,NW,NE,NE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,19,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,19,NE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,19,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,19,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,SE,NW,NW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,NW,NW,NW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,SE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,SE,NW,NW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,NW,NW,NW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,SE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,SW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,NW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,SE,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,NW,SE,NE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,20,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,21,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,21,NW,SW,NW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,21,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,21,SE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,23,SE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,23,NE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,24,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,24,SE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,24,NW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,24,SE,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,24,SW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,24,SE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,25,NW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,25,SW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,25,SE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,25,NE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,25,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,25,SW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,27,SW,,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,27,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,27,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,28,NE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,SE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,SE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,SE,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,NW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,NE,NE,NE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,SE,NE,NE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,NE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,SE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,SW,SW,SW
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,SW,SW,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,29,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,30,SE,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,30,NW,SE,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,31,NW,,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,31,NE,,SE
06cecca5-fa35-49ef-b208-862fd10a10e0,3,31,NW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,5,NW,,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,5,NW,,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,8,SE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,8,NE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,9,NW,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,9,SE,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,9,SE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,9,SW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,10,NE,,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,10,SW,,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,11,SW,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,13,NE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,16,NE,SW,NW
145f4a17-c116-4557-8150-97c70f1724a1,3,16,NE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,16,NE,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,16,NE,SE,NE
145f4a17-c116-4557-8150-97c70f1724a1,3,17,SE,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,18,SE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,19,SW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,19,SW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,19,NW,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,19,NW,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,20,NE,NW,NW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,SE,NW,NW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,SE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,NE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,NE,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,20,SW,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,20,SW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,NW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,NE,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,SW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,NE,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,20,NE,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,20,SE,NW,NW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,NE,NW,NW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,SE,,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,20,SW,,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,21,NW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,21,SE,SW,NW
145f4a17-c116-4557-8150-97c70f1724a1,3,21,SE,NE,NE
145f4a17-c116-4557-8150-97c70f1724a1,3,21,NE,NE,NE
145f4a17-c116-4557-8150-97c70f1724a1,3,22,SE,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,22,NW,SE,SE
145f4a17-c116-4557-8150-97c70f1724a1,3,23,SW,SW,SW
145f4a17-c116-4557-8150-97c70f1724a1,3,23,NE,SW,SW
