sheet	row	col	sprite	width	height
7	3	10	icon_boss_50x50_37	50	50
7	3	11	icon_boss_50x50_38	50	50
7	3	12	icon_boss_50x50_39	50	50
7	3	13	icon_boss_50x50_4	50	50
7	3	14	icon_boss_50x50_40	50	50
7	3	15	icon_boss_50x50_41	50	50
7	3	16	icon_boss_50x50_42	50	50
7	3	17	icon_boss_50x50_43	50	50
7	3	18	icon_boss_50x50_44	34	50
7	3	19	icon_boss_50x50_45	34	50
7	4	0	icon_boss_50x50_46	34	50
7	4	1	icon_boss_50x50_47	50	50
7	4	2	icon_boss_50x50_48	50	50
7	4	3	icon_boss_50x50_49	48	48
7	4	4	icon_boss_50x50_5	50	50
7	4	5	icon_boss_50x50_50	50	50
7	4	6	icon_boss_50x50_51	50	50
7	4	7	icon_boss_50x50_52	50	50
7	4	8	icon_boss_50x50_53	42	50
7	4	9	icon_boss_50x50_54	50	50
7	4	10	icon_boss_50x50_55	38	50
7	4	11	icon_boss_50x50_56	42	50
7	4	12	icon_boss_50x50_57	50	50
7	4	13	icon_boss_50x50_58	34	50
7	4	14	icon_boss_50x50_59	50	50
7	4	15	icon_boss_50x50_6	50	50
7	4	16	icon_boss_50x50_60	46	50
7	4	17	icon_boss_50x50_61	46	50
7	4	18	icon_boss_50x50_62	50	50
7	4	19	icon_boss_50x50_63	50	50
7	5	0	icon_boss_50x50_64	50	50
7	5	1	icon_boss_50x50_65	50	50
7	5	2	icon_boss_50x50_66	50	50
7	5	3	icon_boss_50x50_67	50	50
7	5	4	icon_boss_50x50_68	50	48
7	5	5	icon_boss_50x50_69	50	50
7	5	6	icon_boss_50x50_7	50	50
7	5	7	icon_boss_50x50_70	50	50
7	5	8	icon_boss_50x50_8	50	50
7	5	9	icon_boss_50x50_9	50	50
7	5	10	icon_buffbar_32x32_0	30	28
7	5	11	icon_buffbar_32x32_1	25	30
7	5	12	icon_cabbage	64	55
7	5	13	icon_cat	60	41
7	5	14	icon_chevron_16x16_0	16	12
7	5	15	icon_chevron_16x16_1	12	16
7	5	16	icon_chevron_16x16_10	16	12
7	5	17	icon_chevron_16x16_11	12	16
7	5	18	icon_chevron_16x16_12	16	12
7	5	19	icon_chevron_16x16_13	12	16
7	6	0	icon_chevron_16x16_14	16	12
7	6	1	icon_chevron_16x16_15	12	16
7	6	2	icon_chevron_16x16_16	16	16
7	6	3	icon_chevron_16x16_17	16	16
7	6	4	icon_chevron_16x16_18	16	16
7	6	5	icon_chevron_16x16_19	16	16
7	6	6	icon_chevron_16x16_2	16	12
7	6	7	icon_chevron_16x16_20	16	16
7	6	8	icon_chevron_16x16_21	16	16
7	6	9	icon_chevron_16x16_22	16	16
7	6	10	icon_chevron_16x16_23	16	16
7	6	11	icon_chevron_16x16_24	16	16
7	6	12	icon_chevron_16x16_25	16	16
7	6	13	icon_chevron_16x16_26	16	16
7	6	14	icon_chevron_16x16_27	16	16
7	6	15	icon_chevron_16x16_28	16	16
7	6	16	icon_chevron_16x16_29	16	16
7	6	17	icon_chevron_16x16_3	12	16
7	6	18	icon_chevron_16x16_30	16	16
7	6	19	icon_chevron_16x16_31	16	16
7	7	0	icon_chevron_16x16_32	16	14
7	7	1	icon_chevron_16x16_33	14	16
7	7	2	icon_chevron_16x16_34	16	14
7	7	3	icon_chevron_16x16_35	14	16
7	7	4	icon_chevron_16x16_36	16	14
7	7	5	icon_chevron_16x16_37	14	16
7	7	6	icon_chevron_16x16_38	16	14
7	7	7	icon_chevron_16x16_39	14	16
7	7	8	icon_chevron_16x16_4	16	12
7	7	9	icon_chevron_16x16_40	16	14
7	7	10	icon_chevron_16x16_41	14	16
7	7	11	icon_chevron_16x16_42	16	14
7	7	12	icon_chevron_16x16_43	14	16
7	7	13	icon_chevron_16x16_44	16	14
7	7	14	icon_chevron_16x16_45	14	16
7	7	15	icon_chevron_16x16_46	16	14
7	7	16	icon_chevron_16x16_47	14	16
7	7	17	icon_chevron_16x16_5	12	16
7	7	18	icon_chevron_16x16_6	16	12
7	7	19	icon_chevron_16x16_7	12	16
7	8	0	icon_chevron_16x16_8	16	12
7	8	1	icon_chevron_16x16_9	12	16
7	8	2	icon_coins	25	23
7	8	3	icon_colosseum_modifiers01_64x64_0	32	30
7	8	4	icon_colosseum_modifiers01_64x64_1	32	24
7	8	5	icon_colosseum_modifiers01_64x64_10	38	38
7	8	6	icon_colosseum_modifiers01_64x64_11	32	32
7	8	7	icon_colosseum_modifiers01_64x64_12	36	36
7	8	8	icon_colosseum_modifiers01_64x64_13	36	34
7	8	9	icon_colosseum_modifiers01_64x64_2	32	32
7	8	10	icon_colosseum_modifiers01_64x64_3	38	38
7	8	11	icon_colosseum_modifiers01_64x64_4	32	32
7	8	12	icon_colosseum_modifiers01_64x64_5	32	32
7	8	13	icon_colosseum_modifiers01_64x64_6	30	27
7	8	14	icon_colosseum_modifiers01_64x64_7	32	23
7	8	15	icon_colosseum_modifiers01_64x64_8	38	32
7	8	16	icon_colosseum_modifiers01_64x64_9	36	36
7	8	17	icon_colosseum_modifiers02_64x64_0	32	30
7	8	18	icon_colosseum_modifiers02_64x64_1	32	24
7	8	19	icon_colosseum_modifiers02_64x64_10	38	38
7	9	0	icon_colosseum_modifiers02_64x64_11	32	32
7	9	1	icon_colosseum_modifiers02_64x64_12	36	36
7	9	2	icon_colosseum_modifiers02_64x64_13	36	34
7	9	3	icon_colosseum_modifiers02_64x64_2	32	32
7	9	4	icon_colosseum_modifiers02_64x64_3	38	38
7	9	5	icon_colosseum_modifiers02_64x64_4	32	32
7	9	6	icon_colosseum_modifiers02_64x64_5	32	32
7	9	7	icon_colosseum_modifiers02_64x64_6	30	27
7	9	8	icon_colosseum_modifiers02_64x64_7	32	23
7	9	9	icon_colosseum_modifiers02_64x64_8	38	32
7	9	10	icon_colosseum_modifiers02_64x64_9	36	36
7	9	11	icon_colosseum_modifiers03_64x64_0	32	30
7	9	12	icon_colosseum_modifiers03_64x64_1	32	24
7	9	13	icon_colosseum_modifiers03_64x64_10	38	38
7	9	14	icon_colosseum_modifiers03_64x64_11	32	32
7	9	15	icon_colosseum_modifiers03_64x64_12	36	36
7	9	16	icon_colosseum_modifiers03_64x64_13	36	34
7	9	17	icon_colosseum_modifiers03_64x64_2	32	32
7	9	18	icon_colosseum_modifiers03_64x64_3	38	38
7	9	19	icon_colosseum_modifiers03_64x64_4	32	32
7	10	0	icon_colosseum_modifiers03_64x64_5	32	32
7	10	1	icon_colosseum_modifiers03_64x64_6	30	27
7	10	2	icon_colosseum_modifiers03_64x64_7	32	23
7	10	3	icon_colosseum_modifiers03_64x64_8	38	32
7	10	4	icon_colosseum_modifiers03_64x64_9	36	36
7	10	5	icon_comedy	50	56
7	10	6	icon_compass	62	62
7	10	7	icon_compass_rose_50x50_0	50	50
7	10	8	icon_compass_rose_50x50_1	50	50
7	10	9	icon_compass_rose_50x50_2	50	50
7	10	10	icon_compass_rose_50x50_3	50	50
7	10	11	icon_crown	54	46
7	10	12	icon_fish	50	50
7	10	13	icon_heart	56	51
7	10	14	icon_helmet	62	58
7	10	15	icon_holy	62	62
7	10	16	icon_hunter	50	56
7	10	17	icon_iron_standard	45	56
7	10	18	icon_iron_ultimate	49	56
7	10	19	icon_minigames_64x64_0	54	60
7	11	0	icon_minigames_64x64_1	54	60
7	11	1	icon_minigames_64x64_10	54	62
7	11	2	icon_minigames_64x64_11	56	62
7	11	3	icon_minigames_64x64_12	54	60
7	11	4	icon_minigames_64x64_13	62	61
7	11	5	icon_minigames_64x64_14	58	60
7	11	6	icon_minigames_64x64_15	54	60
7	11	7	icon_minigames_64x64_16	54	60
7	11	8	icon_minigames_64x64_17	60	60
7	11	9	icon_minigames_64x64_18	56	60
7	11	10	icon_minigames_64x64_19	54	60
7	11	11	icon_minigames_64x64_2	54	60
7	11	12	icon_minigames_64x64_20	54	60
7	11	13	icon_minigames_64x64_21	54	60
7	11	14	icon_minigames_64x64_22	54	60
7	11	15	icon_minigames_64x64_23	54	60
7	11	16	icon_minigames_64x64_3	62	60
7	11	17	icon_minigames_64x64_4	54	60
7	11	18	icon_minigames_64x64_5	54	60
7	11	19	icon_minigames_64x64_6	54	60
7	12	0	icon_minigames_64x64_7	61	61
7	12	1	icon_minigames_64x64_8	60	60
7	12	2	icon_minigames_64x64_9	54	60
7	12	3	icon_mob_25x25_0	19	25
7	12	4	icon_mob_25x25_1	25	25
7	12	5	icon_mob_25x25_2	25	25
7	12	6	icon_mob_25x25_3	21	25
7	12	7	icon_mob_50x50_0	36	50
7	12	8	icon_mob_50x50_1	50	50
7	12	9	icon_mob_50x50_2	50	50
7	12	10	icon_mob_50x50_3	42	50
7	12	11	icon_prayer_zaros01_30x30_0	26	25
7	12	12	icon_prayer_zaros01_30x30_1	28	23
7	12	13	icon_prayer_zaros01_30x30_10	30	30
7	12	14	icon_prayer_zaros01_30x30_11	30	30
7	12	15	icon_prayer_zaros01_30x30_12	30	30
7	12	16	icon_prayer_zaros01_30x30_13	28	28
7	12	17	icon_prayer_zaros01_30x30_14	30	28
7	12	18	icon_prayer_zaros01_30x30_15	30	30
7	12	19	icon_prayer_zaros01_30x30_16	30	30
8	0	0	icon_prayer_zaros01_30x30_17	30	30
8	0	1	icon_prayer_zaros01_30x30_18	30	30
8	0	2	icon_prayer_zaros01_30x30_19	30	30
8	0	3	icon_prayer_zaros01_30x30_2	28	24
8	0	4	icon_prayer_zaros01_30x30_20	26	29
8	0	5	icon_prayer_zaros01_30x30_21	30	28
8	0	6	icon_prayer_zaros01_30x30_22	30	30
8	0	7	icon_prayer_zaros01_30x30_23	30	29
8	0	8	icon_prayer_zaros01_30x30_3	24	30
8	0	9	icon_prayer_zaros01_30x30_4	30	30
8	0	10	icon_prayer_zaros01_30x30_5	27	27
8	0	11	icon_prayer_zaros01_30x30_6	28	28
8	0	12	icon_prayer_zaros01_30x30_7	30	30
8	0	13	icon_prayer_zaros01_30x30_8	28	27
8	0	14	icon_prayer_zaros01_30x30_9	30	30
8	0	15	icon_prayer_zaros02_30x30_0	26	25
8	0	16	icon_prayer_zaros02_30x30_1	28	23
8	0	17	icon_prayer_zaros02_30x30_10	30	30
8	0	18	icon_prayer_zaros02_30x30_11	30	30
8	0	19	icon_prayer_zaros02_30x30_12	30	30
8	1	0	icon_prayer_zaros02_30x30_13	28	28
8	1	1	icon_prayer_zaros02_30x30_14	30	28
8	1	2	icon_prayer_zaros02_30x30_15	30	30
8	1	3	icon_prayer_zaros02_30x30_16	30	30
8	1	4	icon_prayer_zaros02_30x30_17	30	30
8	1	5	icon_prayer_zaros02_30x30_18	30	30
8	1	6	icon_prayer_zaros02_30x30_19	30	30
8	1	7	icon_prayer_zaros02_30x30_2	28	24
8	1	8	icon_prayer_zaros02_30x30_20	26	29
8	1	9	icon_prayer_zaros02_30x30_21	30	28
8	1	10	icon_prayer_zaros02_30x30_22	30	30
8	1	11	icon_prayer_zaros02_30x30_23	30	29
8	1	12	icon_prayer_zaros02_30x30_3	24	30
8	1	13	icon_prayer_zaros02_30x30_4	30	30
8	1	14	icon_prayer_zaros02_30x30_5	27	27
8	1	15	icon_prayer_zaros02_30x30_6	28	28
8	1	16	icon_prayer_zaros02_30x30_7	30	30
8	1	17	icon_prayer_zaros02_30x30_8	28	27
8	1	18	icon_prayer_zaros02_30x30_9	30	30
8	1	19	icon_ring	40	56
8	2	0	icon_robin	55	58
8	2	1	icon_rose	49	59
8	2	2	icon_rune_32x32_0	32	32
8	2	3	icon_rune_32x32_1	32	32
8	2	4	icon_rune_32x32_10	32	32
8	2	5	icon_rune_32x32_11	32	32
8	2	6	icon_rune_32x32_12	32	32
8	2	7	icon_rune_32x32_13	32	32
8	2	8	icon_rune_32x32_14	32	32
8	2	9	icon_rune_32x32_15	32	32
8	2	10	icon_rune_32x32_16	32	32
8	2	11	icon_rune_32x32_17	32	32
8	2	12	icon_rune_32x32_18	32	32
8	2	13	icon_rune_32x32_2	32	32
8	2	14	icon_rune_32x32_3	32	32
8	2	15	icon_rune_32x32_4	32	32
8	2	16	icon_rune_32x32_5	32	32
8	2	17	icon_rune_32x32_6	32	32
8	2	18	icon_rune_32x32_7	32	32
8	2	19	icon_rune_32x32_8	32	32
8	3	0	icon_rune_32x32_9	32	32
8	3	1	icon_sailing_boats_35x35_0	24	25
8	3	2	icon_sailing_boats_35x35_1	33	35
8	3	3	icon_sailing_boats_35x35_2	35	35
8	3	4	icon_sailing_crew_18x18_0	14	16
8	3	5	icon_sailing_crew_18x18_1	14	16
8	3	6	icon_sailing_crew_18x18_2	16	17
8	3	7	icon_sailing_crew_18x18_3	14	16
8	3	8	icon_sailing_crew_18x18_4	14	15
8	3	9	icon_sailing_crew_18x18_5	16	15
8	3	10	icon_sailing_crew_18x18_6	14	15
8	3	11	icon_sailing_crew_18x18_7	14	16
8	3	12	icon_sailing_crew_18x18_8	14	15
8	3	13	icon_sailing_crew_18x18_9	16	17
8	3	14	icon_sailing_docks_18x18_0	14	18
8	3	15	icon_sailing_docks_18x18_1	14	18
8	3	16	icon_sailing_docks_18x18_10	14	18
8	3	17	icon_sailing_docks_18x18_11	14	18
8	3	18	icon_sailing_docks_18x18_12	14	18
8	3	19	icon_sailing_docks_18x18_13	14	18
8	4	0	icon_sailing_docks_18x18_14	14	18
8	4	1	icon_sailing_docks_18x18_15	14	18
8	4	2	icon_sailing_docks_18x18_16	14	18
8	4	3	icon_sailing_docks_18x18_17	14	18
8	4	4	icon_sailing_docks_18x18_18	14	18
8	4	5	icon_sailing_docks_18x18_19	14	18
8	4	6	icon_sailing_docks_18x18_2	14	18
8	4	7	icon_sailing_docks_18x18_20	14	18
8	4	8	icon_sailing_docks_18x18_21	14	18
8	4	9	icon_sailing_docks_18x18_22	14	18
8	4	10	icon_sailing_docks_18x18_23	14	18
8	4	11	icon_sailing_docks_18x18_24	14	18
8	4	12	icon_sailing_docks_18x18_25	14	18
8	4	13	icon_sailing_docks_18x18_26	14	18
8	4	14	icon_sailing_docks_18x18_27	14	18
8	4	15	icon_sailing_docks_18x18_28	14	18
8	4	16	icon_sailing_docks_18x18_29	14	18
8	4	17	icon_sailing_docks_18x18_3	14	18
8	4	18	icon_sailing_docks_18x18_30	14	18
8	4	19	icon_sailing_docks_18x18_31	14	18
8	5	0	icon_sailing_docks_18x18_32	14	18
8	5	1	icon_sailing_docks_18x18_33	14	18
8	5	2	icon_sailing_docks_18x18_34	14	18
8	5	3	icon_sailing_docks_18x18_35	14	18
8	5	4	icon_sailing_docks_18x18_36	14	18
8	5	5	icon_sailing_docks_18x18_37	14	18
8	5	6	icon_sailing_docks_18x18_38	14	18
8	5	7	icon_sailing_docks_18x18_39	14	18
8	5	8	icon_sailing_docks_18x18_4	14	18
8	5	9	icon_sailing_docks_18x18_40	14	18
8	5	10	icon_sailing_docks_18x18_41	14	18
8	5	11	icon_sailing_docks_18x18_42	14	18
8	5	12	icon_sailing_docks_18x18_43	14	18
8	5	13	icon_sailing_docks_18x18_44	14	18
8	5	14	icon_sailing_docks_18x18_45	14	18
8	5	15	icon_sailing_docks_18x18_46	14	18
8	5	16	icon_sailing_docks_18x18_47	14	18
8	5	17	icon_sailing_docks_18x18_48	14	18
8	5	18	icon_sailing_docks_18x18_49	14	18
8	5	19	icon_sailing_docks_18x18_5	14	18
8	6	0	icon_sailing_docks_18x18_50	14	18
8	6	1	icon_sailing_docks_18x18_51	14	18
8	6	2	icon_sailing_docks_18x18_52	14	18
8	6	3	icon_sailing_docks_18x18_53	14	18
8	6	4	icon_sailing_docks_18x18_54	14	18
8	6	5	icon_sailing_docks_18x18_55	14	18
8	6	6	icon_sailing_docks_18x18_56	14	18
8	6	7	icon_sailing_docks_18x18_57	14	18
8	6	8	icon_sailing_docks_18x18_58	14	18
8	6	9	icon_sailing_docks_18x18_59	14	18
8	6	10	icon_sailing_docks_18x18_6	14	18
8	6	11	icon_sailing_docks_18x18_7	14	18
8	6	12	icon_sailing_docks_18x18_8	14	18
8	6	13	icon_sailing_docks_18x18_9	14	18
8	6	14	icon_sailing_facilities_16x16_0	16	16
8	6	15	icon_sailing_facilities_16x16_1	16	16
8	6	16	icon_sailing_facilities_16x16_10	16	16
8	6	17	icon_sailing_facilities_16x16_11	16	16
8	6	18	icon_sailing_facilities_16x16_12	14	16
8	6	19	icon_sailing_facilities_16x16_13	16	16
8	7	0	icon_sailing_facilities_16x16_14	16	16
8	7	1	icon_sailing_facilities_16x16_16	12	16
8	7	2	icon_sailing_facilities_16x16_17	16	16
8	7	3	icon_sailing_facilities_16x16_18	14	16
8	7	4	icon_sailing_facilities_16x16_19	16	16
8	7	5	icon_sailing_facilities_16x16_2	16	16
8	7	6	icon_sailing_facilities_16x16_20	16	14
8	7	7	icon_sailing_facilities_16x16_21	16	10
8	7	8	icon_sailing_facilities_16x16_22	12	16
8	7	9	icon_sailing_facilities_16x16_23	16	16
8	7	10	icon_sailing_facilities_16x16_24	16	16
8	7	11	icon_sailing_facilities_16x16_25	16	16
8	7	12	icon_sailing_facilities_16x16_3	16	14
8	7	13	icon_sailing_facilities_16x16_4	16	14
8	7	14	icon_sailing_facilities_16x16_5	16	16
8	7	15	icon_sailing_facilities_16x16_6	14	16
8	7	16	icon_sailing_facilities_16x16_7	16	16
8	7	17	icon_sailing_facilities_16x16_8	10	16
8	7	18	icon_sailing_facilities_16x16_9	12	16
8	7	19	icon_sailing_facilities_24x24_0	15	24
8	8	0	icon_sailing_facilities_24x24_1	16	24
8	8	1	icon_sailing_facilities_24x24_10	24	24
8	8	2	icon_sailing_facilities_24x24_11	22	22
8	8	3	icon_sailing_facilities_24x24_12	21	24
8	8	4	icon_sailing_facilities_24x24_13	21	24
8	8	5	icon_sailing_facilities_24x24_14	21	24
8	8	6	icon_sailing_facilities_24x24_15	21	24
8	8	7	icon_sailing_facilities_24x24_16	22	22
8	8	8	icon_sailing_facilities_24x24_17	22	22
8	8	9	icon_sailing_facilities_24x24_18	18	24
8	8	10	icon_sailing_facilities_24x24_19	24	24
8	8	11	icon_sailing_facilities_24x24_2	17	24
8	8	12	icon_sailing_facilities_24x24_20	24	16
8	8	13	icon_sailing_facilities_24x24_21	24	22
8	8	14	icon_sailing_facilities_24x24_22	24	24
8	8	15	icon_sailing_facilities_24x24_23	24	24
8	8	16	icon_sailing_facilities_24x24_3	22	22
8	8	17	icon_sailing_facilities_24x24_4	24	24
8	8	18	icon_sailing_facilities_24x24_5	18	22
8	8	19	icon_sailing_facilities_24x24_6	24	15
8	9	0	icon_sailing_facilities_24x24_7	23	24
8	9	1	icon_sailing_facilities_24x24_8	23	24
8	9	2	icon_sailing_facilities_24x24_9	24	24
8	9	3	icon_sailing_player_18x18_0	14	15
8	9	4	icon_sailing_player_18x18_1	14	15
8	9	5	icon_sailing_player_18x18_2	14	16
8	9	6	icon_sailing_player_18x18_3	14	15
8	9	7	icon_sailing_player_18x18_4	14	16
8	9	8	icon_sailing_status_18x18_0	18	18
8	9	9	icon_sailing_status_18x18_1	18	18
8	9	10	icon_sailing_status_18x18_2	16	18
8	9	11	icon_sailing_tabs_20x20_0	18	18
8	9	12	icon_sailing_tabs_20x20_1	18	18
8	9	13	icon_sailing_tabs_20x20_2	19	16
8	9	14	icon_sailing_tabs_20x20_3	18	18
8	9	15	icon_sailing_tabs_20x20_4	18	18
8	9	16	icon_sailing_waxseal_27x27_0	25	23
8	9	17	icon_sailing_waxseal_27x27_1	25	23
8	9	18	icon_sailing_waxseal_37x37_0	36	33
8	9	19	icon_sailing_waxseal_37x37_1	36	33
8	10	0	icon_shield	48	56
8	10	1	icon_skull	52	54
8	10	2	icon_stat_50x50_0	50	50
8	10	3	icon_stat_50x50_1	32	44
8	10	4	icon_stat_50x50_10	44	42
8	10	5	icon_stat_50x50_11	46	46
8	10	6	icon_stat_50x50_12	46	46
8	10	7	icon_stat_50x50_13	44	38
8	10	8	icon_stat_50x50_14	45	46
8	10	9	icon_stat_50x50_15	36	44
8	10	10	icon_stat_50x50_16	46	46
8	10	11	icon_stat_50x50_17	36	44
8	10	12	icon_stat_50x50_18	46	46
8	10	13	icon_stat_50x50_19	46	46
8	10	14	icon_stat_50x50_2	38	44
8	10	15	icon_stat_50x50_20	46	46
8	10	16	icon_stat_50x50_21	44	48
8	10	17	icon_stat_50x50_22	50	50
8	10	18	icon_stat_50x50_23	44	48
8	10	19	icon_stat_50x50_3	46	46
8	11	0	icon_stat_50x50_4	46	46
8	11	1	icon_stat_50x50_5	46	44
8	11	2	icon_stat_50x50_6	46	42
8	11	3	icon_stat_50x50_7	35	46
8	11	4	icon_stat_50x50_8	46	34
8	11	5	icon_stat_50x50_9	46	23
8	11	6	icon_swords	58	58
8	11	7	icon_tools	62	54
8	11	8	icon_tools2	57	57
8	11	9	icon_tracker_loot01_30x30_0	30	26
8	11	10	icon_tracker_loot01_30x30_1	26	26
8	11	11	icon_tracker_loot01_30x30_2	30	26
8	11	12	icon_tracker_loot01_30x30_3	30	18
8	11	13	icon_tracker_loot01_30x30_4	26	22
8	11	14	icon_tracker_loot01_30x30_5	26	26
8	11	15	icon_tracker_loot01_30x30_6	30	21
8	11	16	icon_tracker_loot01_30x30_7	30	21
8	11	17	icon_tracker_loot01_30x30_8	21	30
8	11	18	icon_tracker_loot01_30x30_9	21	30
8	11	19	icon_tragedy	50	56
8	12	0	icon_unholy	56	50
8	12	1	icon_wizard	60	58
8	12	2	icon_yama_34x34_0	34	34
8	12	3	icon_yama_34x34_1	34	34
8	12	4	icon_yama_34x34_2	34	34
8	12	5	icon_yama_34x34_3	34	34
8	12	6	icon_yama_34x34_4	34	34
8	12	7	icy_basalt_0	40	40
8	12	8	icy_basalt_1	40	40
8	12	9	ii_impling_icons_0	43	49
8	12	10	ii_impling_icons_1	47	48
8	12	11	ii_impling_icons_10	42	48
8	12	12	ii_impling_icons_11	44	50
8	12	13	ii_impling_icons_2	41	49
8	12	14	ii_impling_icons_3	46	49
8	12	15	ii_impling_icons_4	42	47
8	12	16	ii_impling_icons_5	26	48
8	12	17	ii_impling_icons_6	42	48
8	12	18	ii_impling_icons_7	42	48
8	12	19	ii_impling_icons_8	42	50
9	0	0	ii_impling_icons_9	44	50
9	0	1	iron_icons_0	45	56
9	0	2	iron_icons_1	49	56
9	0	3	iron_icons_2	49	56
9	0	4	iron_icons_3	44	56
9	0	5	iron_icons_4	44	56
9	0	6	iron_icons_5	44	56
9	0	7	jigsaw_buttons_0	29	23
9	0	8	jigsaw_buttons_1	28	29
9	0	9	keyboard_key_left	15	30
9	0	10	keyboard_key_right	15	30
9	0	11	large_multi_use_icons	26	26
9	0	12	league_3_boss_icons_0	23	25
9	0	13	league_3_boss_icons_1	21	25
9	0	14	league_3_boss_icons_10	25	22
9	0	15	league_3_boss_icons_11	16	24
9	0	16	league_3_boss_icons_12	18	25
9	0	17	league_3_boss_icons_13	18	25
9	0	18	league_3_boss_icons_14	23	24
9	0	19	league_3_boss_icons_15	25	22
9	1	0	league_3_boss_icons_17	25	24
9	1	1	league_3_boss_icons_2	25	24
9	1	2	league_3_boss_icons_21	25	25
9	1	3	league_3_boss_icons_29	25	24
9	1	4	league_3_boss_icons_3	25	25
9	1	5	league_3_boss_icons_4	25	25
9	1	6	league_3_boss_icons_5	25	25
9	1	7	league_3_boss_icons_6	25	25
9	1	8	league_3_boss_icons_7	15	25
9	1	9	league_3_boss_icons_8	24	25
9	1	10	league_3_boss_icons_9	25	25
9	1	11	league_3_fragment_back_0	30	30
9	1	12	league_3_fragment_back_1	30	29
9	1	13	league_3_fragment_back_10	30	27
9	1	14	league_3_fragment_back_11	30	29
9	1	15	league_3_fragment_back_12	30	30
9	1	16	league_3_fragment_back_13	29	30
9	1	17	league_3_fragment_back_14	30	29
9	1	18	league_3_fragment_back_15	29	30
9	1	19	league_3_fragment_back_16	29	30
9	2	0	league_3_fragment_back_17	30	29
9	2	1	league_3_fragment_back_18	30	29
9	2	2	league_3_fragment_back_19	30	30
9	2	3	league_3_fragment_back_2	30	30
9	2	4	league_3_fragment_back_3	30	30
9	2	5	league_3_fragment_back_4	30	29
9	2	6	league_3_fragment_back_5	30	30
9	2	7	league_3_fragment_back_6	30	30
9	2	8	league_3_fragment_back_7	30	30
9	2	9	league_3_fragment_back_8	30	30
9	2	10	league_3_fragment_back_9	27	30
9	2	11	league_3_fragment_base_0	30	30
9	2	12	league_3_fragment_base_1	30	29
9	2	13	league_3_fragment_base_10	30	27
9	2	14	league_3_fragment_base_11	30	29
9	2	15	league_3_fragment_base_12	30	30
9	2	16	league_3_fragment_base_13	29	30
9	2	17	league_3_fragment_base_14	30	29
9	2	18	league_3_fragment_base_15	29	30
9	2	19	league_3_fragment_base_16	29	30
9	3	0	league_3_fragment_base_17	30	29
9	3	1	league_3_fragment_base_18	30	29
9	3	2	league_3_fragment_base_19	30	30
9	3	3	league_3_fragment_base_2	30	30
9	3	4	league_3_fragment_base_20	30	30
9	3	5	league_3_fragment_base_21	30	29
9	3	6	league_3_fragment_base_22	30	30
9	3	7	league_3_fragment_base_23	30	30
9	3	8	league_3_fragment_base_24	30	29
9	3	9	league_3_fragment_base_25	30	30
9	3	10	league_3_fragment_base_26	30	30
9	3	11	league_3_fragment_base_27	30	30
9	3	12	league_3_fragment_base_28	30	30
9	3	13	league_3_fragment_base_29	27	30
9	3	14	league_3_fragment_base_3	30	30
9	3	15	league_3_fragment_base_30	30	27
9	3	16	league_3_fragment_base_31	30	29
9	3	17	league_3_fragment_base_32	30	30
9	3	18	league_3_fragment_base_33	29	30
9	3	19	league_3_fragment_base_34	30	29
9	4	0	league_3_fragment_base_35	29	30
9	4	1	league_3_fragment_base_36	29	30
9	4	2	league_3_fragment_base_37	30	29
9	4	3	league_3_fragment_base_38	30	29
9	4	4	league_3_fragment_base_39	30	30
9	4	5	league_3_fragment_base_4	30	29
9	4	6	league_3_fragment_base_40	30	30
9	4	7	league_3_fragment_base_41	30	29
9	4	8	league_3_fragment_base_42	30	30
9	4	9	league_3_fragment_base_43	30	30
9	4	10	league_3_fragment_base_44	30	29
9	4	11	league_3_fragment_base_45	30	30
9	4	12	league_3_fragment_base_46	30	30
9	4	13	league_3_fragment_base_47	30	30
9	4	14	league_3_fragment_base_48	30	30
9	4	15	league_3_fragment_base_49	27	30
9	4	16	league_3_fragment_base_5	30	30
9	4	17	league_3_fragment_base_50	30	27
9	4	18	league_3_fragment_base_51	30	29
9	4	19	league_3_fragment_base_52	30	30
9	5	0	league_3_fragment_base_53	29	30
9	5	1	league_3_fragment_base_54	30	29
9	5	2	league_3_fragment_base_55	29	30
9	5	3	league_3_fragment_base_56	29	30
9	5	4	league_3_fragment_base_57	30	29
9	5	5	league_3_fragment_base_58	30	29
9	5	6	league_3_fragment_base_59	30	30
9	5	7	league_3_fragment_base_6	30	30
9	5	8	league_3_fragment_base_60	30	30
9	5	9	league_3_fragment_base_61	30	29
9	5	10	league_3_fragment_base_62	30	30
9	5	11	league_3_fragment_base_63	30	30
9	5	12	league_3_fragment_base_64	30	29
9	5	13	league_3_fragment_base_65	30	30
9	5	14	league_3_fragment_base_66	30	30
9	5	15	league_3_fragment_base_67	30	30
9	5	16	league_3_fragment_base_68	30	30
9	5	17	league_3_fragment_base_69	27	30
9	5	18	league_3_fragment_base_7	30	30
9	5	19	league_3_fragment_base_70	30	27
9	6	0	league_3_fragment_base_71	30	29
9	6	1	league_3_fragment_base_72	30	30
9	6	2	league_3_fragment_base_73	29	30
9	6	3	league_3_fragment_base_74	30	29
9	6	4	league_3_fragment_base_75	29	30
9	6	5	league_3_fragment_base_76	29	30
9	6	6	league_3_fragment_base_77	30	29
9	6	7	league_3_fragment_base_78	30	29
9	6	8	league_3_fragment_base_79	30	30
9	6	9	league_3_fragment_base_8	30	30
9	6	10	league_3_fragment_base_9	27	30
